Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2026-01-27,1.3675214052200315,1.3790820837020874,1.3665122985839844,1.3677457571029663,0,0.0,0.0,GBPUSD=X
2026-01-27,154.3489990234375,154.86900329589844,152.89100646972656,154.33599853515625,0,0.0,0.0,JPY=X
2026-01-28,1.2022699117660522,1.2023565769195557,1.1921935081481934,1.2017642259597778,0,0.0,0.0,EURUSD=X
2026-01-28,1.3825522661209106,1.3829345703125,1.3751943111419678,1.3824374675750732,0,0.0,0.0,GBPUSD=X
2026-01-28,152.5189971923828,153.76600646972656,152.3300018310547,152.4530029296875,0,0.0,0.0,JPY=X
2026-01-29,1.1976622343063354,1.199457764625549,1.1908447742462158,1.1977769136428833,0,0.0,0.0,EURUSD=X
2026-01-29,1.382341980934143,1.384677171707153,1.3748350143432615,1.382533073425293,0,0.0,0.0,GBPUSD=X
2026-01-29,153.12399291992188,153.50599670410156,152.75900268554688,153.0959930419922,0,0.0,0.0,JPY=X
2026-01-30,1.1967878341674805,1.1973466873168943,1.187394618988037,1.19657301902771,0,0.0,0.0,EURUSD=X
2026-01-30,1.3809102773666382,1.3814444541931152,1.371478796005249,1.380643367767334,0,0.0,0.0,GBPUSD=X
2026-01-30,153.14700317382812,154.74600219726562,153.0850067138672,153.16200256347656,0,0.0,0.0,JPY=X
2026-02-02,1.185044765472412,1.187507390975952,1.179078459739685,1.1849182844161987,0,0.0,0.0,EURUSD=X
2026-02-02,1.3681013584136963,1.371441125869751,1.36275053024292,1.3679141998291016,0,0.0,0.0,GBPUSD=X
2026-02-02,155.13499450683594,155.68499755859375,154.56900024414062,155.20199584960938,0,0.0,0.0,JPY=X
2026-02-03,1.1799131631851196,1.1824523210525513,1.178078293800354,1.1798714399337769,0,0.0,0.0,EURUSD=X
2026-02-03,1.3674278259277344,1.3707268238067627,1.3652622699737549,1.367315649986267,0,0.0,0.0,GBPUSD=X
2026-02-03,155.5030059814453,156.07000732421875,155.31199645996094,155.4429931640625,0,0.0,0.0,JPY=X
2026-02-04,1.1816281080245972,1.1838523149490356,1.1792314052581787,1.1816140413284302,0,0.0,0.0,EURUSD=X
2026-02-04,1.3697504997253418,1.3733245134353638,1.3644241094589231,1.3697504997253418,0,0.0,0.0,GBPUSD=X
2026-02-04,155.81500244140625,156.84500122070312,155.81500244140625,155.7989959716797,0,0.0,0.0,JPY=X
2026-02-05,1.1802334785461426,1.1820470094680786,1.178050518035889,1.180163860321045,0,0.0,0.0,EURUSD=X
2026-02-05,1.364628791809082,1.3654673099517822,1.3521188497543335,1.3644611835479736,0,0.0,0.0,GBPUSD=X
2026-02-05,156.9040069580078,157.3280029296875,156.56300354003906,156.91700744628906,0,0.0,0.0,JPY=X
2026-02-06,1.177745342254639,1.1826481819152832,1.176747441291809,1.177786946296692,0,0.0,0.0,EURUSD=X
2026-02-06,1.3521188497543335,1.3615630865097046,1.3509862422943115,1.3520822525024414,0,0.0,0.0,GBPUSD=X
2026-02-06,156.77099609375,157.13099670410156,156.53900146484375,156.78399658203125,0,0.0,0.0,JPY=X
2026-02-08,1.361396312713623,1.361396312713623,1.361396312713623,1.361396312713623,0,0.0,0.0,GBPUSD=X
